,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,301126.SZ,20211216,25.04,26.58,24.07,25.65,25.5,0.15,0.5882,219054.89,546482.419
1,301126.SZ,20211215,26.68,30.66,25.49,25.5,27.0,-1.5,-5.5556,330531.15,916020.777
2,301126.SZ,20211214,22.54,27.0,22.54,27.0,22.5,4.5,20.0,270230.59,664923.273
3,301126.SZ,20211213,21.85,23.0,21.37,22.5,21.75,0.75,3.4483,177722.88,393610.866
4,301126.SZ,20211210,22.3,22.92,21.51,21.75,23.0,-1.25,-5.4348,188217.99,414967.192
5,301126.SZ,20211209,24.25,24.27,22.1,23.0,24.0,-1.0,-4.1667,216039.16,500242.831
6,301126.SZ,20211208,22.0,25.36,22.0,24.0,23.7,0.3,1.2658,238020.82,574721.579
7,301126.SZ,20211207,26.0,27.5,22.34,23.7,12.37,11.33,91.5926,338547.35,841618.776
