,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,605099.SH,20211228,34.4,35.99,33.65,35.48,34.18,1.3,3.8034,7574.45,26544.882
1,605099.SH,20211227,34.84,34.84,33.92,34.18,34.4,-0.22,-0.6395,4144.0,14216.649
2,605099.SH,20211224,34.8,34.8,32.98,34.4,34.75,-0.35,-1.0072,16770.07,56364.774
3,605099.SH,20211223,35.55,35.56,34.48,34.75,35.56,-0.81,-2.2778,8914.04,31021.013
4,605099.SH,20211222,34.37,35.56,34.2,35.56,34.35,1.21,3.5226,7253.01,25466.768
5,605099.SH,20211221,34.75,35.6,34.34,34.35,34.75,-0.4,-1.1511,7815.77,27162.067
6,605099.SH,20211220,35.4,36.49,34.66,34.75,35.65,-0.9,-2.5245,5550.19,19654.031
7,605099.SH,20211217,36.07,36.22,35.19,35.65,36.43,-0.78,-2.1411,4692.06,16745.783
8,605099.SH,20211216,36.56,36.64,36.05,36.43,36.54,-0.11,-0.301,4320.26,15666.984
9,605099.SH,20211215,36.65,36.99,36.11,36.54,36.68,-0.14,-0.3817,5159.43,18908.98
10,605099.SH,20211214,37.61,38.2,36.4,36.68,37.81,-1.13,-2.9886,9310.09,34481.617
11,605099.SH,20211213,36.66,38.23,36.66,37.81,37.05,0.76,2.0513,10511.74,39587.511
12,605099.SH,20211210,35.9,38.6,35.9,37.05,36.37,0.68,1.8697,18451.0,69235.318
13,605099.SH,20211209,36.37,36.5,35.8,36.37,36.3,0.07,0.1928,5515.35,19996.959
14,605099.SH,20211208,35.19,36.38,34.56,36.3,34.89,1.41,4.0413,7932.24,28423.823
15,605099.SH,20211207,35.49,35.8,34.5,34.89,35.18,-0.29,-0.8243,5574.78,19494.749
16,605099.SH,20211206,36.03,36.6,35.18,35.18,36.52,-1.34,-3.6692,8832.72,31409.788
17,605099.SH,20211203,35.8,36.9,35.29,36.52,35.68,0.84,2.3543,9518.38,34313.807
18,605099.SH,20211202,36.98,36.98,35.42,35.68,35.92,-0.24,-0.6682,4839.79,17287.761
19,605099.SH,20211201,35.6,37.28,35.47,35.92,35.78,0.14,0.3913,11995.37,43376.341
20,605099.SH,20211130,36.83,36.84,35.0,35.78,36.6,-0.82,-2.2404,12741.08,45553.149
21,605099.SH,20211129,36.6,37.11,35.5,36.6,37.28,-0.68,-1.824,15256.0,55246.218
22,605099.SH,20211126,37.35,38.32,36.76,37.28,37.6,-0.32,-0.8511,6326.93,23517.998
23,605099.SH,20211125,37.35,38.2,37.35,37.6,37.75,-0.15,-0.3974,5450.87,20622.599
24,605099.SH,20211124,37.33,38.44,37.23,37.75,38.0,-0.25,-0.6579,6102.71,22968.211
25,605099.SH,20211123,39.31,39.31,37.44,38.0,38.34,-0.34,-0.8868,12307.09,47017.62
26,605099.SH,20211122,38.88,39.76,37.82,38.34,38.76,-0.42,-1.0836,9775.44,37447.518
27,605099.SH,20211119,37.5,39.28,36.68,38.76,37.5,1.26,3.36,22202.09,84767.445
28,605099.SH,20211118,38.51,38.59,37.48,37.5,38.61,-1.11,-2.8749,9914.8,37600.744
29,605099.SH,20211117,38.77,38.9,37.45,38.61,38.72,-0.11,-0.2841,13001.93,49611.933
30,605099.SH,20211116,37.88,39.14,37.37,38.72,37.68,1.04,2.7601,18591.58,71930.651
31,605099.SH,20211115,38.2,39.35,37.33,37.68,37.13,0.55,1.4813,18240.68,69885.073
32,605099.SH,20211112,37.29,37.29,35.9,37.13,36.68,0.45,1.2268,13911.26,51207.357
33,605099.SH,20211111,37.24,39.37,35.96,36.68,37.45,-0.77,-2.0561,24839.24,92363.017
34,605099.SH,20211110,36.43,37.83,36.39,37.45,37.07,0.38,1.0251,19193.92,71462.126
35,605099.SH,20211109,37.9,37.9,36.2,37.07,37.95,-0.88,-2.3188,27123.8,100670.331
36,605099.SH,20211108,34.5,37.95,34.06,37.95,34.5,3.45,10.0,27534.68,102001.093
37,605099.SH,20211105,35.98,36.05,34.48,34.5,35.93,-1.43,-3.98,21649.0,75741.907
38,605099.SH,20211104,33.47,36.18,33.19,35.93,33.61,2.32,6.9027,40909.77,143366.144
39,605099.SH,20211103,31.89,33.76,31.3,33.61,31.36,2.25,7.1747,32058.35,106561.053
40,605099.SH,20211102,30.73,32.3,30.73,31.36,30.73,0.63,2.0501,16430.15,51961.727
41,605099.SH,20211101,29.97,30.86,29.28,30.73,29.74,0.99,3.3289,9990.68,30408.924
42,605099.SH,20211029,29.22,30.74,29.03,29.74,29.24,0.5,1.71,7232.32,21577.055
43,605099.SH,20211028,29.72,30.2,29.2,29.24,29.72,-0.48,-1.6151,6161.24,18289.066
44,605099.SH,20211027,30.5,30.54,29.33,29.72,30.56,-0.84,-2.7487,7352.0,21860.616
45,605099.SH,20211026,31.35,31.35,30.35,30.56,31.24,-0.68,-2.1767,7035.0,21576.25
46,605099.SH,20211025,31.34,31.67,30.63,31.24,31.34,-0.1,-0.3191,6159.0,19129.736
47,605099.SH,20211022,30.77,31.72,30.55,31.34,30.75,0.59,1.9187,8723.78,27257.496
48,605099.SH,20211021,31.63,31.66,30.69,30.75,31.8,-1.05,-3.3019,8868.19,27554.638
49,605099.SH,20211020,30.28,32.5,29.73,31.8,30.21,1.59,5.2632,18371.24,57850.088
50,605099.SH,20211019,29.52,30.28,29.52,30.21,29.71,0.5,1.6829,4421.0,13225.701
51,605099.SH,20211018,29.95,30.3,29.4,29.71,29.95,-0.24,-0.8013,5462.0,16186.061
52,605099.SH,20211015,31.18,31.18,29.7,29.95,30.7,-0.75,-2.443,8430.0,25385.712
53,605099.SH,20211014,31.29,31.53,30.46,30.7,31.25,-0.55,-1.76,8110.0,24966.898
54,605099.SH,20211013,30.54,31.28,30.5,31.25,30.75,0.5,1.626,5727.0,17722.123
55,605099.SH,20211012,30.15,31.14,29.95,30.75,30.38,0.37,1.2179,9116.0,27971.837
56,605099.SH,20211011,30.21,31.41,29.86,30.38,30.11,0.27,0.8967,14638.96,44868.318
57,605099.SH,20211008,28.95,30.11,28.83,30.11,28.95,1.16,4.0069,14500.73,43028.369
58,605099.SH,20210930,30.8,30.8,28.5,28.95,30.2,-1.25,-4.1391,28436.49,82458.945
59,605099.SH,20210929,29.99,30.79,29.81,30.2,30.46,-0.26,-0.8536,5424.27,16540.671
60,605099.SH,20210928,31.02,31.26,30.46,30.46,31.3,-0.84,-2.6837,10272.94,31521.642
61,605099.SH,20210927,32.0,32.29,31.3,31.3,31.92,-0.62,-1.9424,8792.55,27798.028
62,605099.SH,20210924,31.9,32.17,31.81,31.92,31.77,0.15,0.4721,5879.3,18803.506
63,605099.SH,20210923,31.61,31.99,31.55,31.77,31.6,0.17,0.538,5599.92,17819.004
64,605099.SH,20210922,32.0,32.3,31.6,31.6,32.2,-0.6,-1.8634,6536.16,20805.869
65,605099.SH,20210917,33.2,33.2,32.0,32.2,32.97,-0.77,-2.3355,8524.85,27480.314
66,605099.SH,20210916,33.62,33.65,32.85,32.97,33.33,-0.36,-1.0801,7128.0,23635.435
67,605099.SH,20210915,33.21,33.45,32.83,33.33,33.22,0.11,0.3311,7440.02,24687.957
68,605099.SH,20210914,33.5,33.79,33.08,33.22,33.5,-0.28,-0.8358,5663.74,18838.896
69,605099.SH,20210913,34.18,34.18,33.01,33.5,34.0,-0.5,-1.4706,11712.56,39054.697
70,605099.SH,20210910,35.3,35.53,33.98,34.0,35.41,-1.41,-3.9819,13096.0,45249.838
71,605099.SH,20210909,34.43,35.88,34.2,35.41,34.44,0.97,2.8165,17427.99,61532.768
72,605099.SH,20210908,34.4,34.86,34.19,34.44,34.45,-0.01,-0.029,8083.93,27863.801
73,605099.SH,20210907,34.67,35.08,34.09,34.45,34.92,-0.47,-1.3459,8720.72,30020.655
74,605099.SH,20210906,34.11,35.03,33.83,34.92,34.57,0.35,1.0124,13651.85,47122.281
75,605099.SH,20210903,33.42,35.5,33.09,34.57,33.44,1.13,3.3792,15136.29,52002.837
76,605099.SH,20210902,33.5,33.67,33.07,33.44,33.9,-0.46,-1.3569,8925.0,29724.179
77,605099.SH,20210901,33.4,34.5,32.15,33.9,33.2,0.7,2.1084,17243.05,57668.191
78,605099.SH,20210831,33.07,33.79,32.5,33.2,33.07,0.13,0.3931,10432.55,34643.177
79,605099.SH,20210830,34.0,34.32,33.04,33.07,34.0,-0.93,-2.7353,9811.94,32673.009
80,605099.SH,20210827,33.81,34.5,33.73,34.0,33.9,0.1,0.295,7283.18,24871.442
81,605099.SH,20210826,35.11,35.17,33.72,33.9,35.1,-1.2,-3.4188,15787.08,54030.735
82,605099.SH,20210825,35.65,36.2,35.01,35.1,35.73,-0.63,-1.7632,11403.58,40397.771
83,605099.SH,20210824,36.45,36.6,35.5,35.73,36.4,-0.67,-1.8407,15714.58,56308.354
84,605099.SH,20210823,36.2,36.87,35.75,36.4,36.22,0.18,0.497,12934.23,47077.344
85,605099.SH,20210820,37.0,37.0,35.66,36.22,37.8,-1.58,-4.1799,21439.11,77546.711
86,605099.SH,20210819,36.63,39.49,35.5,37.8,36.63,1.17,3.1941,30064.68,114793.591
87,605099.SH,20210818,37.85,38.44,36.0,36.63,38.22,-1.59,-4.1601,22779.04,84382.289
88,605099.SH,20210817,37.1,38.5,36.43,38.22,36.49,1.73,4.741,36482.6,137830.233
89,605099.SH,20210816,36.7,37.63,35.26,36.49,37.15,-0.66,-1.7766,19701.39,71683.783
90,605099.SH,20210813,36.64,37.32,35.1,37.15,36.6,0.55,1.5027,18705.37,68117.075
91,605099.SH,20210812,37.0,37.34,36.51,36.6,37.17,-0.57,-1.5335,11909.04,43838.947
92,605099.SH,20210811,37.1,37.97,37.0,37.17,37.89,-0.72,-1.9002,12313.01,45902.776
93,605099.SH,20210810,37.5,38.57,37.4,37.89,37.77,0.12,0.3177,16565.13,62769.38
94,605099.SH,20210809,37.38,38.73,36.61,37.77,38.22,-0.45,-1.1774,19917.65,75320.825
95,605099.SH,20210806,39.7,39.9,37.03,38.22,40.83,-2.61,-6.3924,38162.41,146462.992
96,605099.SH,20210805,40.45,43.0,38.5,40.83,39.49,1.34,3.3933,70035.03,286749.364
97,605099.SH,20210804,39.49,39.49,39.49,39.49,35.9,3.59,10.0,17962.4,70933.518
98,605099.SH,20210803,35.65,36.32,35.65,35.9,36.05,-0.15,-0.4161,6586.0,23667.993
99,605099.SH,20210802,34.56,36.39,33.9,36.05,35.1,0.95,2.7066,14653.47,51807.029
100,605099.SH,20210730,36.96,36.96,34.1,35.1,35.94,-0.84,-2.3372,19038.15,66563.549
101,605099.SH,20210729,33.7,36.11,33.7,35.94,32.83,3.11,9.473,20675.44,72960.958
102,605099.SH,20210728,32.9,33.52,31.5,32.83,32.95,-0.12,-0.3642,12501.41,40647.437
103,605099.SH,20210727,33.5,34.15,32.73,32.95,33.51,-0.56,-1.6711,11843.88,39353.811
104,605099.SH,20210726,35.61,35.85,32.8,33.51,35.59,-2.08,-5.8443,17164.95,58117.616
105,605099.SH,20210723,35.71,36.5,35.01,35.59,35.71,-0.12,-0.336,12200.04,43551.66
106,605099.SH,20210722,36.66,36.9,35.36,35.71,36.55,-0.84,-2.2982,9537.0,34127.887
107,605099.SH,20210721,36.96,37.08,36.36,36.55,36.95,-0.4,-1.0825,6799.0,24884.348
108,605099.SH,20210720,36.0,37.4,35.91,36.95,36.16,0.79,2.1847,11673.0,42842.902
109,605099.SH,20210719,37.06,37.66,34.71,36.16,37.41,-1.25,-3.3414,21013.07,75364.266
110,605099.SH,20210716,38.27,38.5,37.41,37.41,38.2,-0.79,-2.0681,9338.0,35213.521
111,605099.SH,20210715,38.69,38.95,37.7,38.2,38.6,-0.4,-1.0363,8795.06,33564.668
112,605099.SH,20210714,37.71,39.6,37.7,38.6,37.93,0.67,1.7664,14109.68,54666.68
113,605099.SH,20210713,38.77,39.3,37.6,37.93,39.1,-1.17,-2.9923,16118.35,61326.651
114,605099.SH,20210712,38.28,39.42,37.5,39.1,38.28,0.82,2.1421,16718.45,64295.311
115,605099.SH,20210709,41.0,41.76,38.02,38.28,41.12,-2.84,-6.9066,28083.64,109788.162
116,605099.SH,20210708,44.9,45.0,41.0,41.12,44.92,-3.8,-8.4595,23445.6,100105.731
117,605099.SH,20210707,43.01,44.98,42.82,44.92,43.46,1.46,3.3594,13034.48,57712.095
118,605099.SH,20210706,44.44,45.3,42.8,43.46,44.56,-1.1,-2.4686,11938.27,52233.807
119,605099.SH,20210705,44.16,45.26,43.35,44.56,44.4,0.16,0.3604,11877.82,52408.985
120,605099.SH,20210702,42.38,46.85,42.02,44.4,42.85,1.55,3.6173,19472.06,86765.13
121,605099.SH,20210701,42.37,43.16,41.86,42.85,42.38,0.47,1.109,6873.25,29272.336
122,605099.SH,20210630,44.32,44.32,41.81,42.38,43.07,-0.69,-1.602,9947.82,42164.139
123,605099.SH,20210629,44.8,46.0,42.8,43.07,45.09,-2.02,-4.4799,13399.43,59172.351
124,605099.SH,20210628,43.8,45.55,43.37,45.09,44.22,0.87,1.9674,13338.64,59577.246
125,605099.SH,20210625,44.02,44.8,43.5,44.22,44.54,-0.32,-0.7185,11546.22,50849.291
126,605099.SH,20210624,44.3,44.84,43.41,44.54,44.27,0.27,0.6099,14541.2,64240.064
127,605099.SH,20210623,46.99,47.65,43.13,44.27,45.39,-1.12,-2.4675,27841.09,126457.911
128,605099.SH,20210622,41.59,45.39,41.02,45.39,41.26,4.13,10.0097,22406.52,98472.048
129,605099.SH,20210621,41.78,42.1,40.33,41.26,41.9,-0.64,-1.5274,12210.25,50282.296
130,605099.SH,20210618,42.49,42.75,41.36,41.9,42.04,-0.14,-0.333,15903.68,66702.44
131,605099.SH,20210617,40.88,42.27,40.22,42.04,40.51,1.53,3.7768,12213.82,50778.964
132,605099.SH,20210616,41.78,41.78,40.3,40.51,41.8,-1.29,-3.0861,11265.08,45806.832
133,605099.SH,20210615,42.0,42.42,40.3,41.8,41.55,0.25,0.6017,9236.45,37975.66
134,605099.SH,20210611,41.0,42.5,40.83,41.55,41.02,0.53,1.2921,13695.0,57150.263
135,605099.SH,20210610,41.64,41.85,40.41,41.02,41.64,-0.62,-1.489,12556.0,51406.774
136,605099.SH,20210609,41.96,42.13,40.8,41.64,41.8,-0.16,-0.3828,8036.0,33258.941
137,605099.SH,20210608,42.48,42.48,41.11,41.8,41.8,0.0,0.0,12521.32,52356.973
138,605099.SH,20210607,39.8,41.9,39.75,41.8,40.15,1.65,4.1096,17789.41,73543.952
139,605099.SH,20210604,41.0,41.88,40.1,40.15,42.1,-1.95,-4.6318,23236.0,94791.073
140,605099.SH,20210603,44.55,44.83,42.03,42.1,44.55,-2.45,-5.4994,28783.44,123234.942
141,605099.SH,20210602,45.7,46.46,44.28,44.55,45.88,-1.33,-2.8989,14740.79,66692.073
142,605099.SH,20210601,45.5,46.68,43.8,45.88,45.31,0.57,1.258,19305.73,87100.72
143,605099.SH,20210531,45.0,45.49,43.66,45.31,45.06,0.25,0.5548,12634.54,56369.618
144,605099.SH,20210528,44.58,46.35,44.0,45.06,44.55,0.51,1.1448,16405.87,74347.163
145,605099.SH,20210527,43.5,45.46,42.96,44.55,43.62,0.93,2.132,15180.39,67270.978
146,605099.SH,20210526,44.7,44.95,42.81,43.62,44.75,-1.13,-2.5251,19256.0,84201.134
147,605099.SH,20210525,47.13,47.27,44.13,44.75,46.62,-1.87,-4.0112,26117.89,117426.075
148,605099.SH,20210524,45.95,47.6,44.79,47.12,45.96,1.16,2.5239,18165.24,84373.08
149,605099.SH,20210521,46.8,47.49,45.4,45.96,46.8,-0.84,-1.7949,15693.2,72468.927
150,605099.SH,20210520,47.26,48.42,46.69,46.8,47.89,-1.09,-2.276,15478.5,73193.301
151,605099.SH,20210519,48.58,49.66,47.46,47.89,48.75,-0.86,-1.7641,21153.06,101927.107
152,605099.SH,20210518,47.19,51.48,47.19,48.75,48.35,0.4,0.8273,40326.54,197446.047
153,605099.SH,20210517,46.98,48.93,45.2,48.35,44.48,3.87,8.7005,42656.06,205262.542
154,605099.SH,20210514,39.99,44.48,39.71,44.48,40.44,4.04,9.9901,34038.84,146596.51
155,605099.SH,20210513,44.1,44.21,40.01,40.44,44.45,-4.01,-9.0214,34906.61,145263.732
156,605099.SH,20210512,44.88,45.1,43.7,44.45,44.92,-0.47,-1.0463,17429.0,77120.871
157,605099.SH,20210511,43.35,47.66,42.58,44.92,43.33,1.59,3.6695,36428.7,165127.066
158,605099.SH,20210510,42.55,44.98,41.4,43.33,42.9,0.43,1.0023,25308.32,109516.041
159,605099.SH,20210507,42.63,43.8,42.0,42.9,42.86,0.04,0.0933,14620.0,62541.408
160,605099.SH,20210506,39.83,42.89,39.61,42.86,40.7,2.16,5.3071,20991.65,87246.219
161,605099.SH,20210430,39.99,41.06,39.96,40.7,41.24,-0.54,-1.3094,19207.24,77707.252
162,605099.SH,20210429,42.37,42.5,39.02,41.24,42.67,-1.43,-3.3513,42630.13,174031.972
163,605099.SH,20210428,41.51,44.61,41.3,42.67,42.09,0.58,1.378,27321.64,116057.882
164,605099.SH,20210427,41.49,42.28,40.34,42.09,40.7,1.39,3.4152,23226.0,96250.108
165,605099.SH,20210426,40.21,42.46,40.1,40.7,40.67,0.03,0.0738,25638.0,105468.744
166,605099.SH,20210423,41.18,41.39,39.8,40.67,40.79,-0.12,-0.2942,27209.48,109794.769
167,605099.SH,20210422,40.31,42.78,39.51,40.79,40.8,-0.01,-0.0245,39950.61,164568.589
168,605099.SH,20210421,40.14,41.3,39.1,40.8,40.36,0.44,1.0902,36370.48,146674.701
169,605099.SH,20210420,39.29,42.85,39.29,40.36,39.54,0.82,2.0738,48382.89,196736.973
170,605099.SH,20210419,39.2,41.21,38.0,39.54,39.75,-0.21,-0.5283,53286.51,211403.365
171,605099.SH,20210416,39.53,40.0,37.85,39.75,39.0,0.75,1.9231,47085.61,184449.082
172,605099.SH,20210415,37.44,39.86,37.4,39.0,38.64,0.36,0.9317,53382.52,206527.803
173,605099.SH,20210414,37.4,39.13,37.4,38.64,37.32,1.32,3.537,70000.95,266869.726
174,605099.SH,20210413,38.2,39.76,37.1,37.32,40.61,-3.29,-8.1015,96481.25,370327.417
175,605099.SH,20210412,39.9,40.61,38.67,40.61,36.92,3.69,9.9946,104837.42,418252.139
176,605099.SH,20210409,33.0,36.92,32.81,36.92,33.56,3.36,10.0119,114709.49,400783.418
177,605099.SH,20210408,31.9,33.56,31.5,33.56,30.51,3.05,9.9967,65582.15,218467.512
178,605099.SH,20210407,30.19,30.66,29.75,30.51,30.22,0.29,0.9596,20427.88,61880.3
179,605099.SH,20210406,29.66,30.34,29.32,30.22,29.59,0.63,2.1291,23291.73,69724.266
180,605099.SH,20210402,29.16,29.65,28.86,29.59,29.16,0.43,1.4746,17106.16,50206.31
181,605099.SH,20210401,28.29,29.46,28.16,29.16,28.24,0.92,3.2578,19434.09,56176.569
182,605099.SH,20210331,28.1,28.5,27.8,28.24,27.89,0.35,1.2549,11870.65,33468.064
183,605099.SH,20210330,28.58,28.6,27.84,27.89,28.85,-0.96,-3.3276,20329.8,56983.392
184,605099.SH,20210329,28.49,28.97,28.4,28.85,28.68,0.17,0.5927,10915.0,31333.451
185,605099.SH,20210326,28.48,28.91,28.3,28.68,28.52,0.16,0.561,12395.04,35550.872
186,605099.SH,20210325,29.47,29.47,28.4,28.52,29.41,-0.89,-3.0262,18015.07,51725.74
187,605099.SH,20210324,29.06,29.67,28.74,29.41,29.08,0.33,1.1348,16145.89,47207.323
188,605099.SH,20210323,30.45,30.67,29.08,29.08,30.36,-1.28,-4.2161,24822.41,73324.307
