,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300014.SZ,20211228,118.51,121.96,118.51,121.39,118.5,2.89,2.4388,189914.52,2285058.119
1,300014.SZ,20211227,116.99,123.36,116.5,118.5,115.79,2.71,2.3404,259476.65,3101841.09
2,300014.SZ,20211224,123.0,123.53,113.7,115.79,122.96,-7.17,-5.8312,325522.16,3792741.646
3,300014.SZ,20211223,125.21,125.88,120.9,122.96,124.4,-1.44,-1.1576,173797.88,2137905.941
4,300014.SZ,20211222,124.9,126.2,123.3,124.4,123.3,1.1,0.8921,157880.54,1972640.603
5,300014.SZ,20211221,122.5,125.8,122.01,123.3,122.99,0.31,0.2521,156932.55,1940970.786
6,300014.SZ,20211220,130.51,131.8,122.11,122.99,130.21,-7.22,-5.5449,279715.54,3507954.326
7,300014.SZ,20211217,134.06,134.8,129.8,130.21,135.0,-4.79,-3.5481,184186.32,2415612.182
8,300014.SZ,20211216,132.63,135.49,130.6,135.0,132.0,3.0,2.2727,132899.08,1771835.396
9,300014.SZ,20211215,133.32,137.5,131.65,132.0,133.9,-1.9,-1.419,149227.18,1999539.076
10,300014.SZ,20211214,136.08,137.39,132.38,133.9,137.43,-3.53,-2.5686,173591.16,2322704.764
11,300014.SZ,20211213,134.8,138.6,131.0,137.43,137.22,0.21,0.153,259127.3,3510527.502
12,300014.SZ,20211210,134.5,137.8,133.18,137.22,135.47,1.75,1.2918,200718.0,2731611.522
13,300014.SZ,20211209,137.97,137.99,134.24,135.47,137.23,-1.76,-1.2825,189545.49,2569733.473
14,300014.SZ,20211208,136.95,138.82,135.58,137.23,134.96,2.27,1.682,163991.42,2250462.156
15,300014.SZ,20211207,144.28,144.28,132.22,134.96,139.96,-5.0,-3.5724,312756.77,4251953.382
16,300014.SZ,20211206,143.0,147.47,139.0,139.96,146.2,-6.24,-4.2681,272283.38,3872118.562
17,300014.SZ,20211203,146.0,150.6,144.5,146.2,146.59,-0.39,-0.266,161989.49,2383272.102
18,300014.SZ,20211202,143.59,148.5,141.84,146.59,142.8,3.79,2.6541,228124.19,3311304.062
19,300014.SZ,20211201,146.43,146.72,141.51,142.8,146.24,-3.44,-2.3523,191326.57,2738884.581
20,300014.SZ,20211130,150.05,150.39,145.18,146.24,148.0,-1.76,-1.1892,246853.27,3615181.357
21,300014.SZ,20211129,145.76,152.9,145.76,148.0,148.75,-0.75,-0.5042,284609.63,4263802.677
22,300014.SZ,20211126,145.08,150.58,144.0,148.75,145.11,3.64,2.5084,244847.64,3637872.606
23,300014.SZ,20211125,144.48,146.3,139.33,145.11,142.55,2.56,1.7959,250835.62,3599273.705
24,300014.SZ,20211124,141.4,150.57,141.4,142.55,141.42,1.13,0.799,414846.17,6033377.742
25,300014.SZ,20211123,137.5,144.33,134.65,141.42,139.58,1.84,1.3182,378759.77,5285867.356
26,300014.SZ,20211122,132.8,143.44,132.02,139.58,128.32,11.26,8.7749,517273.42,7069360.864
27,300014.SZ,20211119,126.24,130.2,125.88,128.32,127.0,1.32,1.0394,178624.14,2280908.069
28,300014.SZ,20211118,124.8,129.6,123.11,127.0,125.9,1.1,0.8737,245078.66,3117932.542
29,300014.SZ,20211117,127.09,127.98,124.91,125.9,123.73,2.17,1.7538,206612.09,2611643.713
30,300014.SZ,20211116,127.98,128.49,123.6,123.73,127.19,-3.46,-2.7203,207973.15,2616804.684
31,300014.SZ,20211115,131.81,133.5,127.0,127.19,131.59,-4.4,-3.3437,247019.82,3192280.884
32,300014.SZ,20211112,131.29,132.9,126.79,131.59,131.78,-0.19,-0.1442,322751.0,4186064.595
33,300014.SZ,20211111,133.48,133.48,128.68,131.78,133.48,-1.7,-1.2736,263919.07,3460255.108
34,300014.SZ,20211110,133.09,135.58,130.2,133.48,134.62,-1.14,-0.8468,352644.76,4671327.395
35,300014.SZ,20211109,133.0,135.24,129.56,134.62,131.51,3.11,2.3648,359177.28,4774035.171
36,300014.SZ,20211108,120.0,134.05,120.0,131.51,113.49,18.02,15.8781,706329.05,9053106.138
37,300014.SZ,20211105,117.0,119.77,113.49,113.49,114.77,-1.28,-1.1153,266778.17,3116010.615
38,300014.SZ,20211104,112.63,117.25,111.36,114.77,111.1,3.67,3.3033,265870.84,3054624.117
39,300014.SZ,20211103,112.1,114.7,108.83,111.1,113.61,-2.51,-2.2093,261816.95,2915659.747
40,300014.SZ,20211102,110.0,117.0,109.16,113.61,109.15,4.46,4.0861,328370.23,3742409.16
41,300014.SZ,20211101,112.05,114.52,108.66,109.15,113.45,-4.3,-3.7902,289551.17,3211983.624
42,300014.SZ,20211029,116.54,116.77,107.73,113.45,113.5,-0.05,-0.0441,312850.24,3486249.054
43,300014.SZ,20211028,112.05,118.11,109.01,113.5,116.5,-3.0,-2.5751,371097.42,4239160.631
44,300014.SZ,20211027,117.0,117.85,115.01,116.5,116.5,0.0,0.0,177163.5,2059886.948
45,300014.SZ,20211026,121.0,124.0,115.78,116.5,116.5,0.0,0.0,240837.49,2855107.592
46,300014.SZ,20211025,112.81,117.2,112.81,116.5,112.64,3.86,3.4268,289178.56,3341680.637
47,300014.SZ,20211022,113.71,114.24,109.0,112.64,112.88,-0.24,-0.2126,220877.3,2469399.775
48,300014.SZ,20211021,114.38,115.6,111.72,112.88,114.02,-1.14,-0.9998,235096.12,2656416.155
49,300014.SZ,20211020,112.38,116.98,112.38,114.02,113.3,0.72,0.6355,236252.89,2716683.601
50,300014.SZ,20211019,115.01,117.17,111.91,113.3,111.01,2.29,2.0629,293738.78,3345243.34
51,300014.SZ,20211018,108.24,111.88,108.0,111.01,108.15,2.86,2.6445,263147.36,2900371.568
52,300014.SZ,20211015,106.88,109.98,103.83,108.15,106.31,1.84,1.7308,304120.39,3259844.011
53,300014.SZ,20211014,108.0,110.0,105.26,106.31,106.0,0.31,0.2925,268159.78,2892303.558
54,300014.SZ,20211013,102.2,106.6,102.01,106.0,100.51,5.49,5.4621,311061.32,3267224.508
55,300014.SZ,20211012,100.98,102.6,99.0,100.51,101.01,-0.5,-0.495,254945.3,2576392.153
56,300014.SZ,20211011,99.78,102.8,98.91,101.01,100.66,0.35,0.3477,199437.08,2023039.033
57,300014.SZ,20211008,102.0,102.76,98.55,100.66,99.03,1.63,1.646,300186.33,3020570.263
58,300014.SZ,20210930,94.11,99.35,93.52,99.03,93.85,5.18,5.5194,376907.41,3678650.558
59,300014.SZ,20210929,91.2,95.01,89.8,93.85,91.78,2.07,2.2554,269820.82,2505427.882
60,300014.SZ,20210928,92.6,95.12,91.16,91.78,93.83,-2.05,-2.1848,226665.22,2106349.416
61,300014.SZ,20210927,92.0,95.53,91.5,93.83,89.52,4.31,4.8146,484312.82,4557660.611
62,300014.SZ,20210924,89.8,93.46,88.9,89.52,89.88,-0.36,-0.4005,277913.11,2525122.26
63,300014.SZ,20210923,91.0,91.3,88.96,89.88,89.43,0.45,0.5032,198403.85,1784309.76
64,300014.SZ,20210922,89.57,90.3,88.28,89.43,90.83,-1.4,-1.5413,202360.77,1807100.739
65,300014.SZ,20210917,90.31,91.79,88.96,90.83,90.31,0.52,0.5758,215977.19,1955465.003
66,300014.SZ,20210916,93.26,93.78,89.88,90.31,93.35,-3.04,-3.2566,306794.52,2793432.009
67,300014.SZ,20210915,96.62,96.96,92.5,93.35,96.61,-3.26,-3.3744,322961.81,3020752.237
68,300014.SZ,20210914,93.56,98.77,91.68,96.61,92.6,4.01,4.3305,462230.92,4429847.36
69,300014.SZ,20210913,96.65,96.65,90.71,92.6,98.01,-5.41,-5.5198,552389.36,5134639.571
70,300014.SZ,20210910,101.36,101.36,97.02,98.01,101.71,-3.7,-3.6378,421795.7,4156987.754
71,300014.SZ,20210909,100.0,103.7,99.0,101.71,99.59,2.12,2.1287,308077.75,3123608.271
72,300014.SZ,20210908,100.97,103.2,99.05,99.59,100.5,-0.91,-0.9055,327609.43,3301964.438
73,300014.SZ,20210907,96.9,102.32,96.1,100.5,95.3,5.2,5.4565,450345.46,4509475.45
74,300014.SZ,20210906,89.7,95.8,88.8,95.3,89.95,5.35,5.9477,377362.75,3524724.522
75,300014.SZ,20210903,94.88,95.16,87.87,89.95,94.5,-4.55,-4.8148,469868.97,4254685.363
76,300014.SZ,20210902,97.0,98.71,93.58,94.5,97.4,-2.9,-2.9774,344269.03,3270604.16
77,300014.SZ,20210901,102.01,102.48,93.33,97.4,102.0,-4.6,-4.5098,356430.18,3486372.22
78,300014.SZ,20210831,105.0,105.0,98.7,102.0,105.0,-3.0,-2.8571,377273.63,3803560.456
79,300014.SZ,20210830,103.99,108.29,102.26,105.0,102.14,2.86,2.8001,490096.2,5165513.461
80,300014.SZ,20210827,98.8,104.68,98.18,102.14,96.39,5.75,5.9653,533400.45,5420342.46
81,300014.SZ,20210826,102.11,102.88,96.0,96.39,102.1,-5.71,-5.5926,438637.96,4295556.628
82,300014.SZ,20210825,102.64,102.79,99.04,102.1,101.16,0.94,0.9292,234592.46,2360973.831
83,300014.SZ,20210824,100.8,104.86,99.5,101.16,100.2,0.96,0.9581,318661.17,3259420.925
84,300014.SZ,20210823,99.87,100.5,97.19,100.2,98.5,1.7,1.7259,334917.61,3323439.95
85,300014.SZ,20210820,102.5,103.3,96.96,98.5,103.48,-4.98,-4.8125,392723.64,3890712.023
86,300014.SZ,20210819,102.45,105.0,98.7,103.48,101.96,1.52,1.4908,279943.66,2866099.005
87,300014.SZ,20210818,105.0,105.2,99.8,101.96,104.37,-2.41,-2.3091,315333.15,3228123.537
88,300014.SZ,20210817,105.99,107.38,102.22,104.37,105.45,-1.08,-1.0242,272357.33,2853521.777
89,300014.SZ,20210816,110.1,111.18,103.5,105.45,111.0,-5.55,-5.0,404117.95,4292099.423
90,300014.SZ,20210813,109.78,115.0,109.11,111.0,112.38,-1.38,-1.228,249017.87,2789380.362
91,300014.SZ,20210812,113.44,114.9,110.6,112.38,113.44,-1.06,-0.9344,198387.21,2229189.71
92,300014.SZ,20210811,110.5,115.88,109.0,113.44,110.4,3.04,2.7536,311538.25,3531609.556
93,300014.SZ,20210810,113.1,115.29,106.5,110.4,114.0,-3.6,-3.1579,377189.62,4171974.895
94,300014.SZ,20210809,119.17,119.5,110.81,114.0,121.17,-7.17,-5.9173,384054.67,4363556.219
95,300014.SZ,20210806,118.8,124.8,117.1,121.17,116.38,4.79,4.1158,404386.0,4900584.544
96,300014.SZ,20210805,116.01,118.48,113.0,116.38,119.48,-3.1,-2.5946,405776.79,4688123.355
97,300014.SZ,20210804,110.51,120.66,110.51,119.48,110.15,9.33,8.4703,450472.53,5239910.876
98,300014.SZ,20210803,118.99,118.99,109.69,110.15,114.0,-3.85,-3.3772,314453.45,3548376.273
99,300014.SZ,20210802,114.46,120.23,107.71,114.0,112.49,1.51,1.3423,431644.39,4924178.159
100,300014.SZ,20210730,110.5,118.14,108.91,112.49,110.41,2.08,1.8839,395681.2,4460668.013
101,300014.SZ,20210729,109.0,112.62,105.5,110.41,104.72,5.69,5.4335,462528.31,5039686.904
102,300014.SZ,20210728,102.5,106.88,100.13,104.72,104.41,0.31,0.2969,388235.64,4052501.805
103,300014.SZ,20210727,119.52,122.3,104.28,104.41,120.09,-15.68,-13.0569,690986.48,7702244.437
104,300014.SZ,20210726,121.9,124.55,115.6,120.09,125.23,-5.14,-4.1044,358560.18,4296645.47
105,300014.SZ,20210723,129.94,131.88,123.0,125.23,126.0,-0.77,-0.6111,339125.02,4346565.104
106,300014.SZ,20210722,125.4,126.48,122.35,126.0,124.2,1.8,1.4493,280399.35,3490860.639
107,300014.SZ,20210721,120.01,125.85,118.4,124.2,118.49,5.71,4.819,370163.28,4548808.325
108,300014.SZ,20210720,119.18,121.4,116.8,118.49,119.43,-0.94,-0.7871,170156.79,2019786.151
109,300014.SZ,20210719,119.0,124.98,118.58,119.43,121.55,-2.12,-1.7441,265064.48,3214000.878
