,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000918.SZ,20211228,2.68,2.7,2.59,2.61,2.68,-0.07,-2.6119,662004.02,173796.932
1,000918.SZ,20211227,2.76,2.81,2.67,2.68,2.83,-0.15,-5.3004,833210.75,227978.429
2,000918.SZ,20211224,3.13,3.13,2.83,2.83,3.14,-0.31,-9.8726,1290019.0,375478.881
3,000918.SZ,20211223,3.0,3.15,2.83,3.14,3.07,0.07,2.2801,1961600.72,584179.622
4,000918.SZ,20211222,3.47,3.47,3.03,3.07,3.15,-0.08,-2.5397,2550644.46,826868.557
5,000918.SZ,20211221,3.15,3.15,3.15,3.15,2.86,0.29,10.1399,86225.6,27161.064
6,000918.SZ,20211220,2.82,2.86,2.72,2.86,2.6,0.26,10.0,499845.07,141423.623
7,000918.SZ,20211217,2.35,2.6,2.34,2.6,2.36,0.24,10.1695,783098.95,195388.246
8,000918.SZ,20211216,2.35,2.37,2.3,2.36,2.34,0.02,0.8547,416833.44,97201.124
9,000918.SZ,20211215,2.33,2.42,2.3,2.34,2.32,0.02,0.8621,491599.0,115709.138
10,000918.SZ,20211214,2.36,2.39,2.31,2.32,2.37,-0.05,-2.1097,386769.63,90582.476
11,000918.SZ,20211213,2.48,2.49,2.36,2.37,2.47,-0.1,-4.0486,478117.46,114661.718
12,000918.SZ,20211210,2.46,2.61,2.42,2.47,2.48,-0.01,-0.4032,490875.6,123055.431
13,000918.SZ,20211209,2.31,2.5,2.3,2.48,2.32,0.16,6.8966,682221.0,165472.252
14,000918.SZ,20211208,2.38,2.39,2.3,2.32,2.36,-0.04,-1.6949,207077.0,48129.656
15,000918.SZ,20211207,2.37,2.43,2.32,2.36,2.33,0.03,1.2876,300961.01,71233.863
16,000918.SZ,20211206,2.33,2.41,2.32,2.33,2.33,0.0,0.0,327366.0,77344.12
17,000918.SZ,20211203,2.32,2.35,2.26,2.33,2.32,0.01,0.431,263339.12,60645.266
18,000918.SZ,20211202,2.32,2.44,2.31,2.32,2.33,-0.01,-0.4292,412626.01,97343.042
19,000918.SZ,20211201,2.26,2.34,2.22,2.33,2.24,0.09,4.0179,305783.0,69921.484
20,000918.SZ,20211130,2.25,2.33,2.23,2.24,2.23,0.01,0.4484,307693.67,70124.34
21,000918.SZ,20211129,2.24,2.26,2.21,2.23,2.28,-0.05,-2.193,213577.05,47756.826
22,000918.SZ,20211126,2.33,2.33,2.27,2.28,2.34,-0.06,-2.5641,239591.5,54818.882
23,000918.SZ,20211125,2.34,2.38,2.31,2.34,2.33,0.01,0.4292,233036.75,54610.043
24,000918.SZ,20211124,2.35,2.36,2.32,2.33,2.35,-0.02,-0.8511,193564.61,45264.548
25,000918.SZ,20211123,2.33,2.37,2.31,2.35,2.33,0.02,0.8584,248509.55,58337.218
26,000918.SZ,20211122,2.42,2.43,2.33,2.33,2.4,-0.07,-2.9167,254384.03,60041.776
27,000918.SZ,20211119,2.36,2.41,2.28,2.4,2.37,0.03,1.2658,315526.05,74002.586
28,000918.SZ,20211118,2.41,2.42,2.35,2.37,2.42,-0.05,-2.0661,285950.82,67964.574
29,000918.SZ,20211117,2.48,2.54,2.4,2.42,2.48,-0.06,-2.4194,349664.41,85321.632
30,000918.SZ,20211116,2.64,2.67,2.46,2.48,2.61,-0.13,-4.9808,443871.96,112828.585
31,000918.SZ,20211115,2.49,2.64,2.47,2.61,2.5,0.11,4.4,337388.81,86337.392
32,000918.SZ,20211112,2.6,2.61,2.47,2.5,2.58,-0.08,-3.1008,327878.17,82608.334
33,000918.SZ,20211111,2.49,2.72,2.47,2.58,2.48,0.1,4.0323,509811.4,132452.104
34,000918.SZ,20211110,2.4,2.49,2.35,2.48,2.42,0.06,2.4793,268601.9,65200.775
35,000918.SZ,20211109,2.48,2.48,2.4,2.42,2.46,-0.04,-1.626,152659.51,36909.297
36,000918.SZ,20211108,2.43,2.51,2.4,2.46,2.44,0.02,0.8197,202834.33,49822.315
37,000918.SZ,20211105,2.52,2.53,2.42,2.44,2.51,-0.07,-2.7888,191448.68,47099.269
38,000918.SZ,20211104,2.56,2.57,2.5,2.51,2.56,-0.05,-1.9531,148283.43,37374.877
39,000918.SZ,20211103,2.5,2.58,2.49,2.56,2.51,0.05,1.992,136677.0,34676.037
40,000918.SZ,20211102,2.57,2.63,2.49,2.51,2.57,-0.06,-2.3346,175416.0,44649.836
41,000918.SZ,20211101,2.61,2.64,2.54,2.57,2.62,-0.05,-1.9084,170532.0,43947.929
42,000918.SZ,20211029,2.5,2.65,2.5,2.62,2.53,0.09,3.5573,195159.0,50566.237
43,000918.SZ,20211028,2.52,2.58,2.45,2.53,2.53,0.0,0.0,266046.2,66826.441
44,000918.SZ,20211027,2.63,2.64,2.5,2.53,2.62,-0.09,-3.4351,323245.0,82285.733
45,000918.SZ,20211026,2.66,2.75,2.6,2.62,2.68,-0.06,-2.2388,242786.0,64630.64
46,000918.SZ,20211025,2.7,2.71,2.62,2.68,2.74,-0.06,-2.1898,263695.0,70094.207
47,000918.SZ,20211022,2.66,2.83,2.66,2.74,2.66,0.08,3.0075,443359.75,121318.978
48,000918.SZ,20211021,2.68,2.84,2.64,2.66,2.7,-0.04,-1.4815,491508.95,133567.494
49,000918.SZ,20211020,2.79,2.79,2.68,2.7,2.79,-0.09,-3.2258,435200.72,118746.601
50,000918.SZ,20211019,2.91,2.94,2.77,2.79,2.9,-0.11,-3.7931,432342.82,122220.06
51,000918.SZ,20211018,2.98,3.0,2.87,2.9,3.0,-0.1,-3.3333,347434.14,101379.405
52,000918.SZ,20211015,3.2,3.2,2.97,3.0,3.18,-0.18,-5.6604,286848.75,86881.967
53,000918.SZ,20211014,3.28,3.28,3.17,3.18,3.27,-0.09,-2.7523,207501.0,66471.049
54,000918.SZ,20211013,3.34,3.37,3.26,3.27,3.35,-0.08,-2.3881,111491.75,36739.44
55,000918.SZ,20211012,3.36,3.41,3.32,3.35,3.38,-0.03,-0.8876,95158.0,31966.838
56,000918.SZ,20211011,3.45,3.47,3.36,3.38,3.46,-0.08,-2.3121,127550.0,43314.438
