,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,301042.SZ,20211216,46.31,47.21,46.18,47.11,46.31,0.8,1.7275,9369.83,43823.711
1,301042.SZ,20211215,46.28,46.97,46.03,46.31,46.27,0.04,0.0864,8103.0,37711.192
2,301042.SZ,20211214,45.51,46.5,45.4,46.27,45.71,0.56,1.2251,6692.0,30852.835
3,301042.SZ,20211213,45.73,46.08,45.36,45.71,45.74,-0.03,-0.0656,6359.0,29054.455
4,301042.SZ,20211210,45.56,46.27,45.0,45.74,45.95,-0.21,-0.457,7617.0,34736.287
5,301042.SZ,20211209,45.0,47.19,45.0,45.95,45.13,0.82,1.817,9713.79,44870.481
6,301042.SZ,20211208,45.02,45.86,45.0,45.13,45.0,0.13,0.2889,6409.0,29088.356
7,301042.SZ,20211207,46.9,47.18,44.99,45.0,46.96,-1.96,-4.1738,13793.77,62813.581
8,301042.SZ,20211206,49.11,49.12,46.61,46.96,49.0,-2.04,-4.1633,21337.78,100817.366
9,301042.SZ,20211203,46.25,49.28,46.0,49.0,46.15,2.85,6.1755,22147.21,106420.922
10,301042.SZ,20211202,48.6,48.6,46.05,46.15,48.75,-2.6,-5.3333,15977.23,75244.824
11,301042.SZ,20211201,47.69,48.99,47.46,48.75,47.88,0.87,1.817,13039.29,63290.251
12,301042.SZ,20211130,47.81,49.86,47.46,47.88,47.56,0.32,0.6728,22168.22,108575.69
13,301042.SZ,20211129,48.26,48.9,47.52,47.56,49.16,-1.6,-3.2547,13966.09,67151.373
14,301042.SZ,20211126,48.75,49.43,47.93,49.16,48.98,0.18,0.3675,12609.04,61381.87
15,301042.SZ,20211125,49.32,49.4,48.5,48.98,49.39,-0.41,-0.8301,14675.03,71785.738
16,301042.SZ,20211124,47.71,49.6,47.32,49.39,47.88,1.51,3.1537,23438.53,114579.125
17,301042.SZ,20211123,47.54,48.95,47.53,47.88,47.76,0.12,0.2513,11544.42,55553.577
18,301042.SZ,20211122,47.5,48.33,47.11,47.76,47.53,0.23,0.4839,13844.42,66322.828
19,301042.SZ,20211119,46.35,48.32,45.76,47.53,46.08,1.45,3.1467,16846.6,79549.02
20,301042.SZ,20211118,47.51,47.76,46.03,46.08,46.8,-0.72,-1.5385,14233.0,66748.62
21,301042.SZ,20211117,45.25,46.84,45.25,46.8,45.41,1.39,3.061,11812.24,54627.867
22,301042.SZ,20211116,48.1,48.16,45.32,45.41,48.0,-2.59,-5.3958,19091.17,88558.6
23,301042.SZ,20211115,46.8,48.35,46.29,48.0,46.63,1.37,2.938,20161.46,95720.64
24,301042.SZ,20211112,45.98,46.89,45.28,46.63,46.14,0.49,1.062,12174.12,56207.819
25,301042.SZ,20211111,45.72,46.46,45.4,46.14,45.82,0.32,0.6984,12875.82,59269.08
26,301042.SZ,20211110,46.0,46.6,45.25,45.82,46.6,-0.78,-1.6738,12388.12,56565.474
27,301042.SZ,20211109,45.01,46.9,44.72,46.6,45.33,1.27,2.8017,18800.97,86677.275
28,301042.SZ,20211108,45.19,45.48,44.21,45.33,45.03,0.3,0.6662,12422.26,55693.561
29,301042.SZ,20211105,43.52,45.18,43.16,45.03,43.52,1.51,3.4697,16842.43,75044.571
30,301042.SZ,20211104,42.77,43.87,42.77,43.52,43.24,0.28,0.6475,7731.98,33519.655
31,301042.SZ,20211103,41.76,44.5,41.41,43.24,41.72,1.52,3.6433,11074.8,47847.605
32,301042.SZ,20211102,42.84,43.57,41.72,41.72,43.06,-1.34,-3.1119,9954.0,42373.016
33,301042.SZ,20211101,44.35,44.37,42.68,43.06,44.39,-1.33,-2.9962,11308.98,48641.412
34,301042.SZ,20211029,44.33,45.69,44.11,44.39,44.84,-0.45,-1.0036,11317.95,50622.742
35,301042.SZ,20211028,43.5,46.0,43.5,44.84,43.8,1.04,2.3744,18209.13,81739.084
36,301042.SZ,20211027,43.5,44.15,42.89,43.8,44.6,-0.8,-1.7937,11630.0,50588.527
37,301042.SZ,20211026,42.0,45.83,41.81,44.6,42.2,2.4,5.6872,20168.05,88690.055
38,301042.SZ,20211025,40.84,42.5,40.3,42.2,41.0,1.2,2.9268,7734.0,32045.642
39,301042.SZ,20211022,41.9,42.0,41.0,41.0,41.87,-0.87,-2.0779,5111.0,21143.617
