,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,001212.SZ,20211216,33.2,33.4,32.78,33.29,33.12,0.17,0.5133,10104.41,33487.185
1,001212.SZ,20211215,32.94,33.3,32.69,33.12,32.98,0.14,0.4245,11419.92,37835.771
2,001212.SZ,20211214,32.89,33.4,32.76,32.98,32.89,0.09,0.2736,13226.72,43683.804
3,001212.SZ,20211213,31.69,33.0,31.63,32.89,31.69,1.2,3.7867,17010.87,55452.149
4,001212.SZ,20211210,31.63,31.75,31.39,31.69,31.68,0.01,0.0316,3580.74,11333.659
5,001212.SZ,20211209,31.32,31.8,31.21,31.68,31.31,0.37,1.1817,6306.01,19976.49
6,001212.SZ,20211208,31.15,31.39,31.01,31.31,31.09,0.22,0.7076,3885.35,12141.732
7,001212.SZ,20211207,31.2,31.76,30.71,31.09,31.2,-0.11,-0.3526,6959.9,21663.971
8,001212.SZ,20211206,32.38,32.6,31.2,31.2,32.38,-1.18,-3.6442,11908.58,37667.91
9,001212.SZ,20211203,32.44,32.73,32.29,32.38,32.45,-0.07,-0.2157,6195.11,20141.048
10,001212.SZ,20211202,33.03,33.22,32.42,32.45,33.23,-0.78,-2.3473,10743.68,35162.603
11,001212.SZ,20211201,32.89,33.33,32.75,33.23,33.12,0.11,0.3321,8909.34,29481.369
12,001212.SZ,20211130,33.4,33.79,32.82,33.12,33.31,-0.19,-0.5704,10816.27,35875.634
13,001212.SZ,20211129,31.99,33.85,31.99,33.31,32.58,0.73,2.2406,22527.25,74864.462
14,001212.SZ,20211126,33.45,33.53,32.54,32.58,33.55,-0.97,-2.8912,16582.51,54651.123
15,001212.SZ,20211125,33.1,33.98,32.62,33.55,32.86,0.69,2.0998,21650.49,72253.381
16,001212.SZ,20211124,32.92,33.18,32.4,32.86,32.85,0.01,0.0304,12266.08,40193.919
17,001212.SZ,20211123,33.0,33.0,32.42,32.85,33.0,-0.15,-0.4545,13122.16,42934.385
18,001212.SZ,20211122,31.91,33.0,31.68,33.0,31.9,1.1,3.4483,21926.28,71505.186
19,001212.SZ,20211119,31.24,31.97,31.13,31.9,31.21,0.69,2.2108,9206.64,29081.976
20,001212.SZ,20211118,31.79,32.05,31.14,31.21,31.79,-0.58,-1.8245,8761.24,27625.745
21,001212.SZ,20211117,31.3,32.25,31.25,31.79,31.3,0.49,1.5655,11017.81,35048.899
22,001212.SZ,20211116,32.36,32.37,31.29,31.3,32.46,-1.16,-3.5736,14296.02,45616.49
23,001212.SZ,20211115,31.85,32.82,31.76,32.46,31.94,0.52,1.6281,16318.99,52906.407
24,001212.SZ,20211112,31.98,32.06,31.43,31.94,31.83,0.11,0.3456,12980.09,41302.054
25,001212.SZ,20211111,31.0,31.97,31.0,31.83,31.1,0.73,2.3473,16528.57,52370.156
26,001212.SZ,20211110,31.44,31.44,30.71,31.1,31.47,-0.37,-1.1757,9743.86,30115.414
27,001212.SZ,20211109,31.54,31.87,31.2,31.47,31.7,-0.23,-0.7256,9136.56,28733.138
28,001212.SZ,20211108,31.08,31.98,31.03,31.7,31.48,0.22,0.6989,13079.61,41327.762
29,001212.SZ,20211105,30.65,32.0,30.62,31.48,31.26,0.22,0.7038,16533.83,51765.31
30,001212.SZ,20211104,31.8,31.86,30.63,31.26,31.49,-0.23,-0.7304,23824.3,74137.717
31,001212.SZ,20211103,28.64,31.49,28.52,31.49,28.63,2.86,9.9895,19586.1,59639.264
32,001212.SZ,20211102,28.93,29.38,28.6,28.63,29.04,-0.41,-1.4118,5445.4,15751.191
33,001212.SZ,20211101,28.83,29.49,28.71,29.34,28.83,0.51,1.769,5595.96,16308.245
34,001212.SZ,20211029,28.63,28.9,28.53,28.83,28.63,0.2,0.6986,4294.35,12351.392
35,001212.SZ,20211028,29.7,29.7,28.52,28.63,29.71,-1.08,-3.6351,8603.79,24812.245
36,001212.SZ,20211027,30.69,30.7,29.66,29.71,30.59,-0.88,-2.8768,6820.94,20482.347
37,001212.SZ,20211026,30.6,30.96,30.42,30.59,30.91,-0.32,-1.0353,6325.27,19320.241
38,001212.SZ,20211025,30.45,31.25,30.03,30.91,30.27,0.64,2.1143,9308.05,28741.379
39,001212.SZ,20211022,30.03,30.38,30.03,30.27,30.03,0.24,0.7992,4762.65,14418.837
40,001212.SZ,20211021,30.36,30.58,30.02,30.03,30.37,-0.34,-1.1195,6590.98,19886.675
41,001212.SZ,20211020,30.4,30.74,30.35,30.37,30.71,-0.34,-1.1071,5065.0,15456.278
42,001212.SZ,20211019,30.63,30.8,30.51,30.71,30.63,0.08,0.2612,4174.94,12800.965
43,001212.SZ,20211018,30.96,30.96,30.5,30.63,31.01,-0.38,-1.2254,5108.39,15637.507
44,001212.SZ,20211015,31.31,31.43,30.95,31.01,31.27,-0.26,-0.8315,5200.18,16193.161
45,001212.SZ,20211014,31.35,31.37,31.06,31.27,31.35,-0.08,-0.2552,3747.35,11704.555
46,001212.SZ,20211013,31.25,31.5,30.6,31.35,31.07,0.28,0.9012,6720.77,20882.953
