,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603129.SH,20211216,158.34,161.24,156.55,159.55,159.75,-0.2,-0.1252,12692.45,201354.363
1,603129.SH,20211215,160.96,162.49,159.38,159.75,161.39,-1.64,-1.0162,8156.44,130822.579
2,603129.SH,20211214,160.67,163.8,158.0,161.39,160.77,0.62,0.3856,5759.67,93037.588
3,603129.SH,20211213,161.32,161.68,157.1,160.77,160.96,-0.19,-0.118,9655.86,154076.053
4,603129.SH,20211210,162.77,162.77,159.64,160.96,163.05,-2.09,-1.2818,5406.91,86935.184
5,603129.SH,20211209,162.0,165.14,158.66,163.05,162.96,0.09,0.0552,10864.01,175879.353
6,603129.SH,20211208,164.25,166.66,160.1,162.96,163.5,-0.54,-0.3303,11159.95,180643.143
7,603129.SH,20211207,169.0,172.72,161.5,163.5,165.33,-1.83,-1.1069,8374.87,138374.69
8,603129.SH,20211206,168.66,168.9,163.8,165.33,168.9,-3.57,-2.1137,10384.51,172408.675
9,603129.SH,20211203,170.69,174.37,166.22,168.9,170.67,-1.77,-1.0371,12698.16,214587.114
10,603129.SH,20211202,171.99,172.95,168.6,170.67,170.73,-0.06,-0.0351,4831.97,82739.19
11,603129.SH,20211201,173.0,175.5,165.28,170.73,173.7,-2.97,-1.7098,12114.9,205967.359
12,603129.SH,20211130,177.55,177.55,173.25,173.7,176.0,-2.3,-1.3068,6267.97,109419.235
13,603129.SH,20211129,178.78,180.59,174.0,176.0,178.99,-2.99,-1.6705,6948.23,122436.015
14,603129.SH,20211126,178.2,185.49,177.33,178.99,180.0,-1.01,-0.5611,4658.26,84284.716
15,603129.SH,20211125,184.32,191.4,177.26,180.0,184.32,-4.32,-2.3438,6362.32,115452.104
16,603129.SH,20211124,181.5,186.7,177.03,184.32,182.0,2.32,1.2747,5793.31,105676.207
17,603129.SH,20211123,181.61,183.55,174.06,182.0,181.15,0.85,0.4692,8217.12,147371.834
18,603129.SH,20211122,183.71,188.0,180.0,181.15,183.6,-2.45,-1.3344,8581.48,156050.123
19,603129.SH,20211119,189.33,193.58,181.18,183.6,189.8,-6.2,-3.2666,13021.9,241135.234
20,603129.SH,20211118,177.64,191.49,173.22,189.8,177.79,12.01,6.7552,11262.49,208916.451
21,603129.SH,20211117,176.27,178.71,170.1,177.79,176.58,1.21,0.6852,8268.57,144619.111
22,603129.SH,20211116,185.2,185.2,170.5,176.58,183.87,-7.29,-3.9648,13076.04,229561.571
23,603129.SH,20211115,176.97,187.88,175.06,183.87,175.03,8.84,5.0506,8705.19,160304.051
24,603129.SH,20211112,174.0,177.3,172.11,175.03,177.0,-1.97,-1.113,4340.06,75716.732
25,603129.SH,20211111,175.9,177.67,174.0,177.0,177.4,-0.4,-0.2255,3211.31,56521.356
26,603129.SH,20211110,175.6,179.38,169.29,177.4,175.7,1.7,0.9676,7772.14,135815.828
27,603129.SH,20211109,176.66,179.49,173.88,175.7,177.08,-1.38,-0.7793,3972.96,70119.403
28,603129.SH,20211108,177.99,182.28,172.8,177.08,176.98,0.1,0.0565,7917.51,139642.894
29,603129.SH,20211105,178.3,183.73,175.68,176.98,178.3,-1.32,-0.7403,6792.27,122246.669
30,603129.SH,20211104,176.96,179.8,173.5,178.3,175.3,3.0,1.7114,8424.44,149144.622
31,603129.SH,20211103,176.0,178.78,173.5,175.3,177.1,-1.8,-1.0164,6063.19,106737.25
32,603129.SH,20211102,172.73,178.5,168.0,177.1,171.46,5.64,3.2894,12933.6,224917.657
33,603129.SH,20211101,162.89,176.0,159.16,171.46,161.0,10.46,6.4969,14100.08,239687.066
34,603129.SH,20211029,147.39,162.78,147.0,161.0,150.59,10.41,6.9128,13119.34,206757.35
35,603129.SH,20211028,154.93,156.98,148.88,150.59,155.57,-4.98,-3.2011,12023.3,181978.728
36,603129.SH,20211027,154.47,159.5,154.18,155.57,155.88,-0.31,-0.1989,6403.61,100326.736
37,603129.SH,20211026,158.06,159.95,154.01,155.88,158.06,-2.18,-1.3792,5142.87,80734.051
38,603129.SH,20211025,158.97,160.19,152.5,158.06,160.2,-2.14,-1.3358,8685.62,135865.18
39,603129.SH,20211022,158.0,165.8,155.37,160.2,162.68,-2.48,-1.5245,7113.01,113135.012
40,603129.SH,20211021,157.69,162.85,152.0,162.68,158.52,4.16,2.6243,11707.41,182701.968
41,603129.SH,20211020,153.02,159.87,147.0,158.52,153.82,4.7,3.0555,9930.94,153562.267
42,603129.SH,20211019,147.95,156.76,143.57,153.82,147.95,5.87,3.9676,8962.28,136204.59
43,603129.SH,20211018,152.06,152.7,142.11,147.95,152.06,-4.11,-2.7029,9154.38,134074.355
44,603129.SH,20211015,142.0,152.48,141.88,152.06,143.56,8.5,5.9209,11829.57,176628.709
45,603129.SH,20211014,150.06,152.5,137.5,143.56,152.56,-9.0,-5.8993,13747.94,197029.607
46,603129.SH,20211013,148.54,155.8,145.16,152.56,147.89,4.67,3.1578,10065.12,152805.709
47,603129.SH,20211012,151.0,153.5,143.7,147.89,151.84,-3.95,-2.6014,17627.65,260166.192
48,603129.SH,20211011,149.35,154.15,144.64,151.84,145.97,5.87,4.0214,14220.19,214966.334
49,603129.SH,20211008,146.5,156.66,142.11,145.97,144.07,1.9,1.3188,28539.0,425043.601
50,603129.SH,20210930,145.6,145.6,135.0,144.07,145.78,-1.71,-1.173,18158.32,257956.982
51,603129.SH,20210929,137.31,149.11,135.53,145.78,138.96,6.82,4.9079,22290.92,321344.594
52,603129.SH,20210928,127.48,138.96,126.34,138.96,126.33,12.63,9.9976,18626.14,255210.681
53,603129.SH,20210927,118.66,129.3,118.66,126.33,120.0,6.33,5.275,14588.77,184103.686
54,603129.SH,20210924,121.0,122.39,115.45,120.0,119.99,0.01,0.0083,8233.82,97375.683
55,603129.SH,20210923,119.08,121.5,118.6,119.99,119.17,0.82,0.6881,6322.57,75686.761
56,603129.SH,20210922,120.0,123.8,118.65,119.17,123.88,-4.71,-3.8021,7308.81,87948.524
57,603129.SH,20210917,128.98,129.0,119.05,123.88,129.91,-6.03,-4.6417,10528.43,129612.848
58,603129.SH,20210916,130.68,133.0,127.5,129.91,130.64,-0.73,-0.5588,8775.56,114619.529
59,603129.SH,20210915,129.0,131.54,125.0,130.64,130.62,0.02,0.0153,10650.12,137110.395
60,603129.SH,20210914,134.89,139.45,129.02,130.62,135.1,-4.48,-3.3161,15369.42,204542.012
61,603129.SH,20210913,124.96,135.1,124.1,135.1,125.0,10.1,8.08,13023.32,171038.764
62,603129.SH,20210910,122.98,126.26,120.21,125.0,123.98,1.02,0.8227,10209.0,125173.574
63,603129.SH,20210909,125.8,126.73,122.8,123.98,126.43,-2.45,-1.9378,7345.47,91470.853
64,603129.SH,20210908,127.99,127.99,125.0,126.43,126.52,-0.09,-0.0711,7191.41,90670.372
65,603129.SH,20210907,128.86,129.0,125.84,126.52,128.85,-2.33,-1.8083,6224.75,79014.609
66,603129.SH,20210906,124.41,129.12,123.0,128.85,124.3,4.55,3.6605,13998.02,177212.532
67,603129.SH,20210903,126.51,131.87,122.5,124.3,125.36,-1.06,-0.8456,17420.71,219231.371
68,603129.SH,20210902,127.64,129.5,124.51,125.36,128.99,-3.63,-2.8142,13243.75,166916.79
69,603129.SH,20210901,133.47,133.99,126.2,128.99,132.02,-3.03,-2.2951,10800.72,139504.803
70,603129.SH,20210831,136.03,136.03,130.58,132.02,136.03,-4.01,-2.9479,11481.75,152315.158
71,603129.SH,20210830,137.06,139.0,133.25,136.03,138.0,-1.97,-1.4275,9422.37,127695.245
72,603129.SH,20210827,139.16,143.0,134.85,138.0,140.2,-2.2,-1.5692,12830.48,177062.223
73,603129.SH,20210826,138.7,141.49,135.13,140.2,140.0,0.2,0.1429,15300.78,211522.123
74,603129.SH,20210825,138.7,140.51,135.01,140.0,139.11,0.89,0.6398,16579.53,229671.678
75,603129.SH,20210824,129.64,140.76,129.35,139.11,129.64,9.47,7.3048,20524.07,280482.408
